what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1352939294206
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352939296332
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352939404027
activated,editor,csep.ui,0.2.2,"csep.CoffeeScript",1352939407568
error,log,,,"Unhandled event loop exception",1352939423381
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1352939426099
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352939428501
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352939453275
activated,editor,csep.ui,0.2.2,"csep.CoffeeScript",1352939463969
activated,editor,csep.ui,0.2.2,"csep.CoffeeScript",1352939483158
error,log,,,"Unhandled event loop exception",1352939494880
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1352939500258
activated,editor,csep.ui,0.2.2,"csep.CoffeeScript",1352939501773
closed,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1352939501773
activated,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1352939502831
activated,editor,csep.ui,0.2.2,"csep.CoffeeScript",1352939510783
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1352939516512
activated,editor,csep.ui,0.2.2,"csep.CoffeeScript",1352939520797
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1352939526361
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352939528509
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1352939568942
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352939569057
activated,editor,csep.ui,0.2.2,"csep.CoffeeScript",1352939569083
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1352939576339
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1352939578211
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1352939580509
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1352939581322
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1352939581930
activated,editor,csep.ui,0.2.2,"csep.CoffeeScript",1352939603630
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1352939606888
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1352939607744
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1352939608288
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1352939608783
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1352939609262
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1352939609662
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1352939610082
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1352939611352
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1352939612581
error,log,,,"Unhandled event loop exception",1352939647192
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1352939647883
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352939650259
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352939749732
activated,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1352939753548
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1352939769386
activated,editor,csep.ui,0.2.2,"csep.CoffeeScript",1352939773444
activated,editor,csep.ui,0.2.2,"csep.CoffeeScript",1352939780126
activated,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1352939800709
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352939818485
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1352939847018
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352939847230
activated,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1352939847259
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1352939859628
activated,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1352939862864
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1352939866132
activated,editor,csep.ui,0.2.2,"csep.CoffeeScript",1352939870741
activated,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1352939872879
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352939943004
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352940186954
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1352940192300
activated,editor,csep.ui,0.2.2,"csep.CoffeeScript",1352940200749
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1352940212375
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1352940230644
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352940232996
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352940303366
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1352940304459
activated,editor,csep.ui,0.2.2,"csep.CoffeeScript",1352940307508
activated,editor,csep.ui,0.2.2,"csep.CoffeeScript",1352940315784
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1352940317109
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1352940337788
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352940348337
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352940438124
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1352940438150
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1352940439573
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1352940439749
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1352940439935
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1352940440117
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1352940441065
activated,editor,csep.ui,0.2.2,"csep.CoffeeScript",1352940443856
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1352940445624
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1352940446260
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1352940446715
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1352940447106
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1352940447939
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1352940448370
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1352940448786
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1352940449423
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1352940449810
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1352940450251
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1352940450676
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1352940452868
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1352940453723
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.redo",1352940461794
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.redo",1352940462885
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1352940464474
activated,editor,csep.ui,0.2.2,"csep.CoffeeScript",1352940477171
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1352940479742
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1352940480781
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1352940485806
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1352940526619
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352940530191
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352940544156
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1352940556343
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352940559065
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352940599092
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352940601997
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352940707241
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1352940708236
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1352940709222
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1352940710421
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1352940720559
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352940722784
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352940801573
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1352940930962
opened,editor,csep.ui,0.2.2,"csep.CoffeeScript",1352940957513
activated,editor,csep.ui,0.2.2,"csep.CoffeeScript",1352940957584
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1352940964338
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1352940970387
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.refresh",1352940974704
activated,editor,csep.ui,0.2.2,"csep.CoffeeScript",1352940990306
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1352940990505
closed,editor,csep.ui,0.2.2,"csep.CoffeeScript",1352940990506
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1352940992922
opened,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1352940993231
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1352940993293
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1352940995568
closed,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1352940995569
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1352941006544
opened,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1352941014291
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1352941014469
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1352941042738
opened,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1352941044420
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1352941044867
closed,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1352941052496
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1352941054054
closed,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1352941054054
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352941057047
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352941162239
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1352941173234
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352941177347
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352941235710
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1352941241469
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352941243152
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352941301199
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1352941302391
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1352941302863
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1352941303540
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1352941310146
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1352941310806
activated,editor,csep.ui,0.2.2,"csep.CoffeeScript",1352941325861
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1352941419352
opened,editor,csep.ui,0.2.2,"csep.CoffeeScript",1352941419799
activated,editor,csep.ui,0.2.2,"csep.CoffeeScript",1352941419845
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1352941432646
activated,editor,csep.ui,0.2.2,"csep.CoffeeScript",1352941435791
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1352941467306
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352941470465
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352941488103
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1352941670909
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1352941671682
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1352941672178
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1352941674483
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.redo",1352941677402
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1352941681194
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352941683492
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352941706254
activated,editor,csep.ui,0.2.2,"csep.CoffeeScript",1352941718161
activated,editor,csep.ui,0.2.2,"csep.CoffeeScript",1352941722281
activated,editor,csep.ui,0.2.2,"csep.CoffeeScript",1352941732547
activated,editor,csep.ui,0.2.2,"csep.CoffeeScript",1352941736603
activated,editor,csep.ui,0.2.2,"csep.CoffeeScript",1352941739593
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1352941748007
activated,editor,csep.ui,0.2.2,"csep.CoffeeScript",1352941748374
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1352941838172
activated,editor,csep.ui,0.2.2,"csep.CoffeeScript",1352941849230
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1352941870218
opened,editor,csep.ui,0.2.2,"csep.CoffeeScript",1352941870645
activated,editor,csep.ui,0.2.2,"csep.CoffeeScript",1352941870692
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352941891367
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1352941891412
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352941903180
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1352941955733
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352941957870
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352942024699
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1352942025562
activated,editor,csep.ui,0.2.2,"csep.CoffeeScript",1352942030831
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1352942060926
activated,editor,csep.ui,0.2.2,"csep.CoffeeScript",1352942087336
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1352942110881
activated,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1352942118634
