what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1353016352561
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1353016355002
activated,editor,csep.ui,0.2.2,"csep.CoffeeScript",1353016397899
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1353016408518
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1353016415168
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1353016415585
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1353016417704
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1353016534810
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1353016536475
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1353016537931
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1353016540903
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1353016541546
activated,editor,csep.ui,0.2.2,"csep.CoffeeScript",1353016546012
activated,editor,csep.ui,0.2.2,"csep.CoffeeScript",1353016550443
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1353016568009
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1353016568046
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1353016591829
activated,editor,csep.ui,0.2.2,"csep.CoffeeScript",1353016592610
activated,editor,csep.ui,0.2.2,"csep.CoffeeScript",1353016595682
activated,editor,csep.ui,0.2.2,"csep.CoffeeScript",1353016597173
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1353016597933
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1353016599560
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1353016600392
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1353016601954
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1353016602983
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1353016603790
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1353016606903
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1353016612315
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1353016634040
activated,editor,csep.ui,0.2.2,"csep.CoffeeScript",1353016643221
error,log,,,"Error refreshing outline",1353016651913
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1353016652073
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1353016652326
error,log,,,"Error refreshing outline",1353016653291
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1353016653513
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1353016655537
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1353016658151
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1353016665058
opened,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1353016665435
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1353016665541
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.refresh",1353016671071
activated,editor,csep.ui,0.2.2,"csep.CoffeeScript",1353016682716
activated,editor,csep.ui,0.2.2,"csep.CoffeeScript",1353016685321
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1353016686925
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1353016714278
activated,editor,csep.ui,0.2.2,"csep.CoffeeScript",1353016735977
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1353016743978
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1353016756690
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1353016762899
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1353016810256
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1353016921001
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1353016923364
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1353016933812
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1353016937730
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1353016943022
activated,editor,csep.ui,0.2.2,"csep.CoffeeScript",1353016976507
error,log,,,"Error refreshing outline",1353017018593
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1353017018754
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1353017020390
activated,editor,csep.ui,0.2.2,"csep.CoffeeScript",1353017075515
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1353017084526
activated,editor,csep.ui,0.2.2,"csep.CoffeeScript",1353017096693
activated,editor,csep.ui,0.2.2,"csep.CoffeeScript",1353017111056
activated,editor,csep.ui,0.2.2,"csep.CoffeeScript",1353017112979
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1353017129831
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1353017578188
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1353017595632
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1353017601014
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1353017656299
activated,editor,csep.ui,0.2.2,"csep.CoffeeScript",1353017657466
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1353017667932
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1353017678906
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1353017839745
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1353017844095
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1353017848478
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1353017872542
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1353017875518
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1353017877320
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1353017893368
activated,editor,csep.ui,0.2.2,"csep.CoffeeScript",1353017894037
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1353017925054
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1353017926832
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1353018015465
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1353018020618
activated,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1353018020909
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1353018029639
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1353018124530
activated,editor,csep.ui,0.2.2,"csep.CoffeeScript",1353018125688
activated,editor,csep.ui,0.2.2,"csep.CoffeeScript",1353018126592
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1353018135759
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1353018137592
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1353018192145
activated,editor,csep.ui,0.2.2,"csep.CoffeeScript",1353018197082
error,log,,,"Unhandled event loop exception",1353018225302
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1353018234844
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1353018237467
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1353018271046
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1353018272361
activated,editor,csep.ui,0.2.2,"csep.CoffeeScript",1353018276952
activated,editor,csep.ui,0.2.2,"csep.CoffeeScript",1353018288859
activated,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1353018292495
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1353018294932
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1353018305664
opened,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1353018305998
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1353018306082
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1353018310091
opened,editor,csep.ui,0.2.2,"csep.CoffeeScript",1353018310587
activated,editor,csep.ui,0.2.2,"csep.CoffeeScript",1353018310662
closed,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1353018312441
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1353018330582
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1353018330626
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1353018351135
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1353018358947
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1353018372001
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1353018466441
activated,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1353018476063
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1353018477498
activated,editor,csep.ui,0.2.2,"csep.CoffeeScript",1353018482875
activated,editor,csep.ui,0.2.2,"csep.CoffeeScript",1353018495530
activated,editor,csep.ui,0.2.2,"csep.CoffeeScript",1353018497934
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1353018515189
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1353018522604
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1353018709147
activated,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1353018710627
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1353018713505
opened,view,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.views.ProblemView",1353018718650
activated,editor,csep.ui,0.2.2,"csep.CoffeeScript",1353018722085
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1353018753607
activated,editor,csep.ui,0.2.2,"csep.CoffeeScript",1353018755042
activated,editor,csep.ui,0.2.2,"csep.CoffeeScript",1353018762116
activated,editor,csep.ui,0.2.2,"csep.CoffeeScript",1353018764723
activated,editor,csep.ui,0.2.2,"csep.CoffeeScript",1353018767591
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1353018777353
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1353018780778
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1353018780995
activated,editor,csep.ui,0.2.2,"csep.CoffeeScript",1353018781022
executed,command,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.openSearchDialog",1353018781223
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1353018784706
opened,editor,csep.ui,0.2.2,"csep.CoffeeScript",1353018785056
activated,editor,csep.ui,0.2.2,"csep.CoffeeScript",1353018785121
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1353018791580
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1353018863332
activated,editor,csep.ui,0.2.2,"csep.CoffeeScript",1353018875355
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1353018901833
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1353018906138
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1353018974964
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1353018979947
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1353018980463
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1353018980987
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1353018981816
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1353018987832
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1353019000953
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1353019002561
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1353019003315
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1353019009746
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1353019019881
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1353019506795
activated,editor,csep.ui,0.2.2,"csep.CoffeeScript",1353019521787
activated,editor,csep.ui,0.2.2,"csep.CoffeeScript",1353019525336
activated,editor,csep.ui,0.2.2,"csep.CoffeeScript",1353019532654
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1353019541569
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1353019543193
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1353019584955
activated,editor,csep.ui,0.2.2,"csep.CoffeeScript",1353019585982
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1353019598242
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1353019607135
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1353019614305
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1353019618216
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1353019621893
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1353019683207
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1353019684973
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1353019685546
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1353019687903
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1353019688579
activated,editor,csep.ui,0.2.2,"csep.CoffeeScript",1353019693430
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1353019695572
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1353019697186
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1353019697884
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1353019698322
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1353019698935
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1353019700123
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1353019701154
activated,editor,csep.ui,0.2.2,"csep.CoffeeScript",1353019706141
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1353019714293
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1353019716745
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1353020100850
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1353020100961
activated,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1353020102834
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1353020104241
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1353020108847
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1353020110907
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1353020168449
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1353020168529
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1353020170321
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1353020184929
activated,editor,csep.ui,0.2.2,"csep.CoffeeScript",1353020185239
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1353020210369
error,log,,,"Error refreshing outline",1353020210377
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1353020215161
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1353020244367
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1353020244412
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1353020271537
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1353020292883
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1353020296123
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1353020418809
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1353020418971
activated,editor,csep.ui,0.2.2,"csep.CoffeeScript",1353020419037
started,bundle,org.eclipse.team.ui,3.5.100.I20100527-0800,"org.eclipse.team.ui",1353020419471
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1353020421812
opened,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1353020422220
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1353020422384
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.selectAll",1353020427106
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1353020428746
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1353020437779
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1353020440004
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1353020474443
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1353020475476
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1353020488616
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1353020490770
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1353020700027
activated,editor,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1353020700964
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.selectAll",1353020708942
