what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1353014967308
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1353014970078
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1353015014816
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1353015030947
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1353015034533
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1353015057814
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1353015064459
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1353015066895
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1353015105394
error,log,,,"Error refreshing outline",1353015109890
